"No.","Time","Source","Destination","Protocol","Length","Info"
"831","26.788446","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"832","26.789429","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","595","Data, SN=137, FN=0, Flags=.p.....TC"
"833","26.789448","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"834","26.807424","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"835","26.809443","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","1576","Data, SN=291, FN=0, Flags=.p....F.C"
"836","26.810431","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"837","26.812433","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","1576","Data, SN=293, FN=0, Flags=.p..R.F.C"
"838","26.813424","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"839","26.813503","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"840","26.814423","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","595","Data, SN=139, FN=0, Flags=.p.....TC"
"841","26.814439","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"842","26.821429","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"843","26.822421","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","128","Data, SN=295, FN=0, Flags=.p....F.C"
"844","26.822430","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"845","26.824418","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"846","26.826430","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","1576","Data, SN=296, FN=0, Flags=.p....F.C"
"847","26.827421","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"848","26.828441","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","140","Data, SN=142, FN=0, Flags=.p.....TC"
"849","26.829430","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"850","26.832426","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=298, FN=0, Flags=........C, BI=100, SSID=Coherer"
"851","26.850442","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"852","26.852422","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","1576","Data, SN=299, FN=0, Flags=.p....F.C"
"853","26.853413","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"854","26.854421","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","640","Data, SN=301, FN=0, Flags=.p....F.C"
"855","26.854439","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"856","26.854446","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"857","26.855414","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","583","Data, SN=144, FN=0, Flags=.p.....TC"
"858","26.855432","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"859","26.863417","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"860","26.865418","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","1576","Data, SN=302, FN=0, Flags=.p....F.C"
"861","26.874502","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"862","26.875424","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","120","Data, SN=305, FN=0, Flags=.p....F.C"
"863","26.875436","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"864","26.875443","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"865","26.876471","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","116","Data, SN=146, FN=0, Flags=.p.....TC"
"866","26.876488","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"867","26.878506","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"868","26.878523","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","1174","Data, SN=147, FN=0, Flags=.p.....TC"
"869","26.890447","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"870","26.892408","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","1069","Data, SN=306, FN=0, Flags=.p....F.C"
"871","26.892439","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"872","26.901409","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"873","26.902411","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","128","Data, SN=148, FN=0, Flags=.p.....TC"
"874","26.902421","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"875","26.902429","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"876","26.903403","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","128","Data, SN=149, FN=0, Flags=.p.....TC"
"877","26.903412","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"878","26.916409","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"879","26.917402","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","116","Data, SN=307, FN=0, Flags=.p....F.C"
"880","26.917411","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"881","26.934413","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=308, FN=0, Flags=........C, BI=100, SSID=Coherer"
"882","27.037412","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=309, FN=0, Flags=........C, BI=100, SSID=Coherer"
"883","27.139442","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=310, FN=0, Flags=........C, BI=100, SSID=Coherer"
"884","27.242445","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=311, FN=0, Flags=........C, BI=100, SSID=Coherer"
"885","27.302371","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"886","27.304350","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","1546","Data, SN=312, FN=0, Flags=.p....F.C"
"887","27.344335","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=315, FN=0, Flags=........C, BI=100, SSID=Coherer"
"888","27.447330","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=316, FN=0, Flags=........C, BI=100, SSID=Coherer"
"889","27.449308","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"890","27.450348","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","529","Data, SN=152, FN=0, Flags=.p.....TC"
"891","27.492326","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"892","27.493311","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","607","Data, SN=317, FN=0, Flags=.p....F.C"
"893","27.493329","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"894","27.501308","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"895","27.502306","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","128","Data, SN=153, FN=0, Flags=.p.....TC"
"896","27.502315","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"897","27.549355","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=318, FN=0, Flags=........C, BI=100, SSID=Coherer"
"898","27.651363","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=319, FN=0, Flags=........C, BI=100, SSID=Coherer"
"899","27.754289","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=320, FN=0, Flags=........C, BI=100, SSID=Coherer"
"900","27.856275","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=321, FN=0, Flags=........C, BI=100, SSID=Coherer"
"901","27.857290","Cisco-Li_82:b2:53","IPv4mcast_01","802.11","108","Data, SN=322, FN=0, Flags=.p....F.C"
"902","27.959231","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=323, FN=0, Flags=........C, BI=100, SSID=Coherer"
"903","27.978228","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"904","27.979230","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","108","Data, SN=154, FN=0, Flags=.p.....TC"
"905","27.979239","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"906","27.979319","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"907","27.980228","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","136","Data, SN=324, FN=0, Flags=.p....F.C"
"908","27.980237","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"909","28.061247","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=325, FN=0, Flags=........C, BI=100, SSID=Coherer"
"910","28.164220","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=326, FN=0, Flags=........C, BI=100, SSID=Coherer"
"911","28.165195","Cisco-Li_82:b2:55","Spanning-tree-(for-bridges)_00","802.11","118","Data, SN=327, FN=0, Flags=.p....F.C"
"912","28.266196","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=328, FN=0, Flags=........C, BI=100, SSID=Coherer"
"913","28.368186","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=329, FN=0, Flags=........C, BI=100, SSID=Coherer"
"914","28.471202","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=330, FN=0, Flags=........C, BI=100, SSID=Coherer"
"915","28.573152","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=331, FN=0, Flags=........C, BI=100, SSID=Coherer"
"916","28.676197","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=332, FN=0, Flags=........C, BI=100, SSID=Coherer"
"917","28.778117","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=333, FN=0, Flags=........C, BI=100, SSID=Coherer"
"918","28.881163","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=334, FN=0, Flags=........C, BI=100, SSID=Coherer"
"919","28.983134","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=335, FN=0, Flags=........C, BI=100, SSID=Coherer"
"920","29.086039","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=336, FN=0, Flags=........C, BI=100, SSID=Coherer"
"921","29.188064","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=337, FN=0, Flags=........C, BI=100, SSID=Coherer"
"922","29.290048","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=338, FN=0, Flags=........C, BI=100, SSID=Coherer"
"923","29.392472","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=339, FN=0, Flags=........C, BI=100, SSID=Coherer"
"924","29.494999","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=340, FN=0, Flags=........C, BI=100, SSID=Coherer"
"925","29.597981","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=341, FN=0, Flags=........C, BI=100, SSID=Coherer"
"926","29.700030","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=342, FN=0, Flags=........C, BI=100, SSID=Coherer"
"927","29.801950","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=343, FN=0, Flags=........C, BI=100, SSID=Coherer"
"928","29.904931","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=344, FN=0, Flags=........C, BI=100, SSID=Coherer"
"929","30.006908","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=345, FN=0, Flags=........C, BI=100, SSID=Coherer"
"930","30.109890","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=346, FN=0, Flags=........C, BI=100, SSID=Coherer"
"931","30.110870","Cisco-Li_82:b2:55","Spanning-tree-(for-bridges)_00","802.11","118","Data, SN=347, FN=0, Flags=.p....F.C"
"932","30.211862","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=348, FN=0, Flags=........C, BI=100, SSID=Coherer"
"933","30.314866","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=349, FN=0, Flags=........C, BI=100, SSID=Coherer"
"934","30.416839","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=350, FN=0, Flags=........C, BI=100, SSID=Coherer"
"935","30.518831","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=351, FN=0, Flags=........C, BI=100, SSID=Coherer"
"936","30.621807","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=352, FN=0, Flags=........C, BI=100, SSID=Coherer"
"937","30.723850","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=353, FN=0, Flags=........C, BI=100, SSID=Coherer"
"938","30.826776","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=354, FN=0, Flags=........C, BI=100, SSID=Coherer"
"939","30.928809","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=355, FN=0, Flags=........C, BI=100, SSID=Coherer"
"940","31.031775","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=356, FN=0, Flags=........C, BI=100, SSID=Coherer"
"941","31.036718","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"942","31.037715","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","108","Data, SN=155, FN=0, Flags=.p.....TC"
"943","31.037726","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"944","31.038718","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"945","31.039712","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","136","Data, SN=357, FN=0, Flags=.p....F.C"
"946","31.039722","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"947","31.133726","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=358, FN=0, Flags=........C, BI=100, SSID=Coherer"
"948","31.235727","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=359, FN=0, Flags=........C, BI=100, SSID=Coherer"
"949","31.338710","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=360, FN=0, Flags=........C, BI=100, SSID=Coherer"
"950","31.440673","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=361, FN=0, Flags=........C, BI=100, SSID=Coherer"
"951","31.543648","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=362, FN=0, Flags=........C, BI=100, SSID=Coherer"
"952","31.646656","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=363, FN=0, Flags=........C, BI=100, SSID=Coherer"
"953","31.748688","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=364, FN=0, Flags=........C, BI=100, SSID=Coherer"
"954","31.850656","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=365, FN=0, Flags=........C, BI=100, SSID=Coherer"
"955","31.952593","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=366, FN=0, Flags=........C, BI=100, SSID=Coherer"
"956","32.056588","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=367, FN=0, Flags=........C, BI=100, SSID=Coherer"
"957","32.157585","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=368, FN=0, Flags=........C, BI=100, SSID=Coherer"
"958","32.159530","Cisco-Li_82:b2:55","Spanning-tree-(for-bridges)_00","802.11","118","Data, SN=369, FN=0, Flags=.p....F.C"
"959","32.260555","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=370, FN=0, Flags=........C, BI=100, SSID=Coherer"
"960","32.362512","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=371, FN=0, Flags=........C, BI=100, SSID=Coherer"
"961","32.465502","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=372, FN=0, Flags=........C, BI=100, SSID=Coherer"
"962","32.567485","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=373, FN=0, Flags=........C, BI=100, SSID=Coherer"
"963","32.669471","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=374, FN=0, Flags=........C, BI=100, SSID=Coherer"
"964","32.772457","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=375, FN=0, Flags=........C, BI=100, SSID=Coherer"
"965","32.874425","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=376, FN=0, Flags=........C, BI=100, SSID=Coherer"
"966","32.977405","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=377, FN=0, Flags=........C, BI=100, SSID=Coherer"
"967","33.079391","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=378, FN=0, Flags=........C, BI=100, SSID=Coherer"
"968","33.182374","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=379, FN=0, Flags=........C, BI=100, SSID=Coherer"
"969","33.284396","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=380, FN=0, Flags=........C, BI=100, SSID=Coherer"
"970","33.336417","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"971","33.337405","Apple_82:36:3a","IPv6mcast_02","802.11","132","Data, SN=156, FN=0, Flags=.p.....TC"
"972","33.337423","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"973","33.386352","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=381, FN=0, Flags=........C, BI=100, SSID=Coherer"
"974","33.388346","Apple_82:36:3a","IPv6mcast_02","802.11","136","Data, SN=382, FN=0, Flags=.p....F.C"
"975","33.484322","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"976","33.485314","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","108","Data, SN=157, FN=0, Flags=.p.....TC"
"977","33.485324","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"978","33.486303","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"979","33.487310","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","136","Data, SN=383, FN=0, Flags=.p....F.C"
"980","33.487320","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"981","33.489377","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=384, FN=0, Flags=........C, BI=100, SSID=Coherer"
"982","33.591319","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=385, FN=0, Flags=........C, BI=100, SSID=Coherer"
"983","33.622386","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"984","33.694279","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=387, FN=0, Flags=........C, BI=100, SSID=Coherer"
"985","33.796259","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=389, FN=0, Flags=........C, BI=100, SSID=Coherer"
"986","33.898976","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=390, FN=0, Flags=........C, BI=100, SSID=Coherer"
"987","34.001250","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=392, FN=0, Flags=........C, BI=100, SSID=Coherer"
"988","34.103282","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=394, FN=0, Flags=........C, BI=100, SSID=Coherer"
"989","34.105289","Cisco-Li_82:b2:55","Spanning-tree-(for-bridges)_00","802.11","118","Data, SN=395, FN=0, Flags=.p....F.C"
"990","34.207208","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=396, FN=0, Flags=........C, BI=100, SSID=Coherer"
"991","34.308192","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=397, FN=0, Flags=........C, BI=100, SSID=Coherer"
"992","34.411176","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=398, FN=0, Flags=........C, BI=100, SSID=Coherer"
"993","34.513161","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=399, FN=0, Flags=........C, BI=100, SSID=Coherer"
"994","34.616148","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=400, FN=0, Flags=........C, BI=100, SSID=Coherer"
"995","34.718183","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=401, FN=0, Flags=........C, BI=100, SSID=Coherer"
"996","34.820085","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=402, FN=0, Flags=........C, BI=100, SSID=Coherer"
"997","34.923164","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=403, FN=0, Flags=........C, BI=100, SSID=Coherer"
"998","35.025076","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=404, FN=0, Flags=........C, BI=100, SSID=Coherer"
"999","35.036048","Apple_82:36:3a","Broadcast","802.11","70","Probe Request, SN=158, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"1000","35.038048","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=405, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1001","35.039048","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"1002","35.046048","Apple_82:36:3a","Broadcast","802.11","70","Probe Request, SN=159, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"1003","35.048048","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=406, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1004","35.048132","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"1005","35.081067","","","802.11","70","Unrecognized (Reserved frame), Flags=........C"
"1006","35.082044","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=407, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1007","35.084046","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=407, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1008","35.085043","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=407, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1009","35.087040","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=407, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1010","35.090040","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=407, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1011","35.091066","Apple_82:36:3a","Broadcast","802.11","70","Probe Request, SN=161, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"1012","35.095035","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=407, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1013","35.104044","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=407, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1014","35.104135","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"1015","35.128044","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=409, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1016","35.136036","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=410, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1017","35.171079","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=411, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1018","35.173039","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=411, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1019","35.175024","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=411, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1020","35.177024","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=411, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1021","35.179023","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=411, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1022","35.184030","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=411, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1023","35.193020","Cisco-Li_82:b2:55","Apple_82:36:3a","802.11","162","Probe Response, SN=411, FN=0, Flags=....R...C, BI=100, SSID=Coherer"
"1024","35.193107","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"1025","35.230018","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=412, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1026","35.333021","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=413, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1027","35.435000","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=414, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1028","35.538055","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=415, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1029","35.639975","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=416, FN=0, Flags=........C, BI=100, SSID=Coherer"
